Registo;Tempo Absoluto (Segundos);Metodo de Deslocamento Em Uso;Estado Actual;Vel. Real (Directa, Normal);Vel. Real (Directa, Kalman);Vel. Virtual in Use (WIP);Vel. Virtual (WIP, Normal);Vel. Virtual (WIP, Kalman);Vel. Virtual (WIP, Event, Normal);Vel. Virtual (WIP, Event, Kalman);Vel. Virtual * Aumento (WIP);Vel. Virtual * Aumento (WIP) * Delta;Delta;Joint Vel. Real (Vector 2);Joint Camera (Vector 3);Joelho Direito (y);Joelho Esquerdo (y);Desvio Joelho Direito;Desvio Joelho Esquerdo;Desvio Joelho Geral;Desvio Joelho Kalman;Direito FootStates (WIP);Esquerdo FootStates (WIP);Direito FootTransitionEvents (WIP);Esquerdo FootTransitionEvents (WIP);N. Passos Total (WIP);N. Passos Direito (WIP);N. Passos Esquerdo (WIP);Distancia Direct;Distancia Wip;Distancia Estacionario;Distancia do anterior;Altura;Threshold de Velocidade Directa;Threshold de Velocidade WIP;Threshold Diff Knee;Threshold do Passo (WIP);Velocidade Inicial WIP;Velocidade Maxima WIP;Nome Joint Vel. Real;Nome Joint Camera;Tempo;Aumento (WIP);Id;Nivel;WIP Mode;Vel. Real (Directa, Kalman, Base);Begin Stop Active;Direito FootStates (WIP, Int);Esquerdo FootStates (WIP, Int);Direito FootTransitionEvents (WIP, Int);Esquerdo FootTransitionEvents (WIP, Int);Joelho Direito (y, Kalman);Joelho Esquerdo (y, Kalman);Vel. Virtual in Use (Estado, WIP)
2198;185,427416;CWIP;Estacionario;0;8,819322E-20;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142900;1;29;03_Sc_CWIP_Passthrough;Event;8,819323E-20;False;1;0;3;0;-0,281;-0,412;0
2199;185,491685;CWIP;Estacionario;0;4,697806E-20;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142900;1;29;03_Sc_CWIP_Passthrough;Event;4,697806E-20;False;1;0;3;0;-0,281;-0,412;0
2200;185,559298;CWIP;Estacionario;0;2,502389E-20;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142900;1;29;03_Sc_CWIP_Passthrough;Event;2,50239E-20;False;1;0;3;0;-0,281;-0,412;0
2201;185,622164;CWIP;Estacionario;0;1,332953E-20;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142900;1;29;03_Sc_CWIP_Passthrough;Event;1,332953E-20;False;1;0;3;0;-0,281;-0,412;0
2202;185,693222;CWIP;Estacionario;0;7,100265E-21;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142900;1;29;03_Sc_CWIP_Passthrough;Event;7,100266E-21;False;1;0;3;0;-0,281;-0,412;0
2203;185,777738;CWIP;Estacionario;0;3,782112E-21;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142900;1;29;03_Sc_CWIP_Passthrough;Event;3,782112E-21;False;1;0;3;0;-0,281;-0,412;0
2204;185,826887;CWIP;Estacionario;0;2,014625E-21;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142900;1;29;03_Sc_CWIP_Passthrough;Event;2,014625E-21;False;1;0;3;0;-0,281;-0,412;0
2205;185,894395;CWIP;Estacionario;0;1,073134E-21;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142900;1;29;03_Sc_CWIP_Passthrough;Event;1,073134E-21;False;1;0;3;0;-0,281;-0,412;0
2206;185,957064;CWIP;Estacionario;0;5,716285E-22;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142900;1;29;03_Sc_CWIP_Passthrough;Event;5,716286E-22;False;1;0;3;0;-0,281;-0,412;0
2207;186,048127;CWIP;Estacionario;0;3,044905E-22;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142901;1;29;03_Sc_CWIP_Passthrough;Event;3,044905E-22;False;1;0;3;0;-0,281;-0,412;0
2208;186,10449;CWIP;Estacionario;0;1,621935E-22;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142901;1;29;03_Sc_CWIP_Passthrough;Event;1,621936E-22;False;1;0;3;0;-0,281;-0,412;0
2209;186,220939;CWIP;Estacionario;0;8,639595E-23;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142901;1;29;03_Sc_CWIP_Passthrough;Event;8,639595E-23;False;1;0;3;0;-0,281;-0,412;0
2210;186,263939;CWIP;Estacionario;0;4,60207E-23;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142901;1;29;03_Sc_CWIP_Passthrough;Event;4,60207E-23;False;1;0;3;0;-0,281;-0,412;0
2211;186,397093;CWIP;Estacionario;0;2,451393E-23;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142901;1;29;03_Sc_CWIP_Passthrough;Event;2,451394E-23;False;1;0;3;0;-0,281;-0,412;0
2212;186,463283;CWIP;Estacionario;0;1,305789E-23;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142901;1;29;03_Sc_CWIP_Passthrough;Event;1,305789E-23;False;1;0;3;0;-0,281;-0,412;0
2213;186,576989;CWIP;Estacionario;0;6,95557E-24;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142901;1;29;03_Sc_CWIP_Passthrough;Event;6,95557E-24;False;1;0;3;0;-0,281;-0,412;0
2214;186,647934;CWIP;Estacionario;0;3,705037E-24;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142901;1;29;03_Sc_CWIP_Passthrough;Event;3,705037E-24;False;1;0;3;0;-0,281;-0,412;0
2215;186,714354;CWIP;Estacionario;0;1,973569E-24;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142901;1;29;03_Sc_CWIP_Passthrough;Event;1,973569E-24;False;1;0;3;0;-0,281;-0,412;0
2216;186,784693;CWIP;Estacionario;0;1,051265E-24;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142901;1;29;03_Sc_CWIP_Passthrough;Event;1,051265E-24;False;1;0;3;0;-0,281;-0,412;0
2217;186,934032;CWIP;Estacionario;0;5,599794E-25;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142901;1;29;03_Sc_CWIP_Passthrough;Event;5,599794E-25;False;1;0;3;0;-0,281;-0,412;0
2218;187,037295;CWIP;Estacionario;0;2,982853E-25;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142902;1;29;03_Sc_CWIP_Passthrough;Event;2,982853E-25;False;1;0;3;0;-0,281;-0,412;0
2219;187,083627;CWIP;Estacionario;0;1,588882E-25;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142902;1;29;03_Sc_CWIP_Passthrough;Event;1,588882E-25;False;1;0;3;0;-0,281;-0,412;0
2220;187,150089;CWIP;Estacionario;0;8,46353E-26;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142902;1;29;03_Sc_CWIP_Passthrough;Event;8,46353E-26;False;1;0;3;0;-0,281;-0,412;0
2221;187,26818;CWIP;Estacionario;0;4,508285E-26;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142902;1;29;03_Sc_CWIP_Passthrough;Event;4,508285E-26;False;1;0;3;0;-0,281;-0,412;0
2222;187,368852;CWIP;Estacionario;0;2,401437E-26;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142902;1;29;03_Sc_CWIP_Passthrough;Event;2,401437E-26;False;1;0;3;0;-0,281;-0,412;0
2223;187,424954;CWIP;Estacionario;0;1,279178E-26;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142902;1;29;03_Sc_CWIP_Passthrough;Event;1,279178E-26;False;1;0;3;0;-0,281;-0,412;0
2224;187,473593;CWIP;Estacionario;0;6,813823E-27;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142902;1;29;03_Sc_CWIP_Passthrough;Event;6,813824E-27;False;1;0;3;0;-0,281;-0,412;0
2225;187,534708;CWIP;Estacionario;0;3,629532E-27;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142902;1;29;03_Sc_CWIP_Passthrough;Event;3,629533E-27;False;1;0;3;0;-0,281;-0,412;0
2226;187,619699;CWIP;Estacionario;0;1,93335E-27;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142902;1;29;03_Sc_CWIP_Passthrough;Event;1,93335E-27;False;1;0;3;0;-0,281;-0,412;0
2227;187,672392;CWIP;Estacionario;0;1,029841E-27;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142902;1;29;03_Sc_CWIP_Passthrough;Event;1,029841E-27;False;1;0;3;0;-0,281;-0,412;0
2228;187,735656;CWIP;Estacionario;0;5,485676E-28;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142902;1;29;03_Sc_CWIP_Passthrough;Event;5,485677E-28;False;1;0;3;0;-0,281;-0,412;0
2229;187,804604;CWIP;Estacionario;0;2,922066E-28;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142902;1;29;03_Sc_CWIP_Passthrough;Event;2,922066E-28;False;1;0;3;0;-0,281;-0,412;0
2230;187,866578;CWIP;Estacionario;0;1,556503E-28;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142902;1;29;03_Sc_CWIP_Passthrough;Event;1,556503E-28;False;1;0;3;0;-0,281;-0,412;0
2231;187,921126;CWIP;Estacionario;0;8,291053E-29;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142902;1;29;03_Sc_CWIP_Passthrough;Event;8,291053E-29;False;1;0;3;0;-0,281;-0,412;0
2232;188,000713;CWIP;Estacionario;0;4,416411E-29;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142903;1;29;03_Sc_CWIP_Passthrough;Event;4,416412E-29;False;1;0;3;0;-0,281;-0,412;0
2233;188,072749;CWIP;Estacionario;0;2,352498E-29;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142903;1;29;03_Sc_CWIP_Passthrough;Event;2,352499E-29;False;1;0;3;0;-0,281;-0,412;0
2234;188,138664;CWIP;Estacionario;0;1,25311E-29;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142903;1;29;03_Sc_CWIP_Passthrough;Event;1,25311E-29;False;1;0;3;0;-0,281;-0,412;0
2235;188,201174;CWIP;Estacionario;0;6,674965E-30;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142903;1;29;03_Sc_CWIP_Passthrough;Event;6,674965E-30;False;1;0;3;0;-0,281;-0,412;0
2236;188,310012;CWIP;Estacionario;0;3,555567E-30;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142903;1;29;03_Sc_CWIP_Passthrough;Event;3,555567E-30;False;1;0;3;0;-0,281;-0,412;0
2237;188,359255;CWIP;Estacionario;0;1,893951E-30;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142903;1;29;03_Sc_CWIP_Passthrough;Event;1,893951E-30;False;1;0;3;0;-0,281;-0,412;0
2238;188,460946;CWIP;Estacionario;0;1,008854E-30;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142903;1;29;03_Sc_CWIP_Passthrough;Event;1,008854E-30;False;1;0;3;0;-0,281;-0,412;0
2239;188,514685;CWIP;Estacionario;0;5,373884E-31;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142903;1;29;03_Sc_CWIP_Passthrough;Event;5,373885E-31;False;1;0;3;0;-0,281;-0,412;0
2240;188,573189;CWIP;Estacionario;0;2,862518E-31;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142903;1;29;03_Sc_CWIP_Passthrough;Event;2,862518E-31;False;1;0;3;0;-0,281;-0,412;0
2241;188,641261;CWIP;Estacionario;0;1,524783E-31;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142903;1;29;03_Sc_CWIP_Passthrough;Event;1,524783E-31;False;1;0;3;0;-0,281;-0,412;0
2242;188,704215;CWIP;Estacionario;0;8,122091E-32;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142903;1;29;03_Sc_CWIP_Passthrough;Event;8,122091E-32;False;1;0;3;0;-0,281;-0,412;0
2243;188,740484;CWIP;Estacionario;0;4,32641E-32;0,3495257;0,325926;0,325926;0,3495257;0,3495257;0,3495257;0,02406449;0,068849;( 1.483f, 0.197f );( 1.521f, 0.537f, 0.463f );-0,281;-0,412;0,131;0;0,131;0,05527062;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;3;2;1;0;0,01843193;0;0;1,580834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142903;1;29;03_Sc_CWIP_Passthrough;Event;4,32641E-32;False;1;0;3;0;-0,281;-0,412;0
