Registo;Tempo Absoluto (Segundos);Metodo de Deslocamento Em Uso;Estado Actual;Vel. Real (Directa, Normal);Vel. Real (Directa, Kalman);Vel. Virtual in Use (WIP);Vel. Virtual (WIP, Normal);Vel. Virtual (WIP, Kalman);Vel. Virtual (WIP, Event, Normal);Vel. Virtual (WIP, Event, Kalman);Vel. Virtual * Aumento (WIP);Vel. Virtual * Aumento (WIP) * Delta;Delta;Joint Vel. Real (Vector 2);Joint Camera (Vector 3);Joelho Direito (y);Joelho Esquerdo (y);Desvio Joelho Direito;Desvio Joelho Esquerdo;Desvio Joelho Geral;Desvio Joelho Kalman;Direito FootStates (WIP);Esquerdo FootStates (WIP);Direito FootTransitionEvents (WIP);Esquerdo FootTransitionEvents (WIP);N. Passos Total (WIP);N. Passos Direito (WIP);N. Passos Esquerdo (WIP);Distancia Direct;Distancia Wip;Distancia Estacionario;Distancia do anterior;Altura;Threshold de Velocidade Directa;Threshold de Velocidade WIP;Threshold Diff Knee;Threshold do Passo (WIP);Velocidade Inicial WIP;Velocidade Maxima WIP;Tempo;Id;Nivel;Vel. Real (Directa, Kalman, Base);Begin Stop Active;Vel. Virtual in Use (Estado, WIP)
58;14,235549;CWIP;Estacionario;0,7246448;0,1428795;0;0;0;0;0;0;0;0;( 0.767f, -0.631f );( 0.796f, 1.503f, -0.637f );0,458;0,452;0,006000012;0;0,006000012;0,001407772;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,628027;0,8;0;0,05;0,035;0,45;4;20170201T122614;5;03_Sc_CWIP_Passthrough;0,1428795;True;0
59;14,625741;CWIP;Estacionario;0,1238547;0,1005286;0;0;0;0;0;0;0;0;( 0.773f, -0.632f );( 0.802f, 1.498f, -0.633f );0,461;0,453;0,007999986;0;0,007999986;0,002327253;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,0298338;0;0;0,0298338;1,63326;0,8;0;0,05;0,035;0,45;4;20170201T122614;5;03_Sc_CWIP_Passthrough;0,1005286;True;0
60;14,828472;CWIP;Estacionario;0,1602798;0,08515142;0;0;0;0;0;0;0;0;( 0.781f, -0.630f );( 0.817f, 1.488f, -0.631f );0,46;0,453;0,006999999;0;0,006999999;0,002619865;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,006083282;0;0;0,006083282;1,633989;0,8;0;0,05;0,035;0,45;4;20170201T122615;5;03_Sc_CWIP_Passthrough;0,08515142;True;0
61;15,027872;CWIP;Estacionario;0,116949;0,06841683;0;0;0;0;0;0;0;0;( 0.786f, -0.628f );( 0.844f, 1.474f, -0.638f );0,463;0,453;0,00999999;0;0,00999999;0,003367245;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,008245657;0;0;0,008245657;1,626003;0,8;0;0,05;0,035;0,45;4;20170201T122615;5;03_Sc_CWIP_Passthrough;0,06841683;True;0
62;15,229497;CWIP;Estacionario;0,05467398;0,04722389;0;0;0;0;0;0;0;0;( 0.789f, -0.628f );( 0.869f, 1.464f, -0.650f );0,468;0,453;0,01499999;0;0,01499999;0,004751211;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,005386147;0;0;0,005386147;1,618925;0,8;0;0,05;0,035;0,45;4;20170201T122615;5;03_Sc_CWIP_Passthrough;0,04722389;True;0
63;15,446916;CWIP;Estacionario;0,05254517;0,03551527;0;0;0;0;0;0;0;0;( 0.789f, -0.631f );( 0.883f, 1.457f, -0.663f );0,47;0,456;0,014;0;0,014;0,005291243;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,002998352;0;0;0,002998352;1,612495;0,8;0;0,05;0,035;0,45;4;20170201T122615;5;03_Sc_CWIP_Passthrough;0,03551527;True;0
64;15,713931;CWIP;Estacionario;0,02073154;0,02300566;0;0;0;0;0;0;0;0;( 0.789f, -0.633f );( 0.884f, 1.456f, -0.670f );0,47;0,454;0,016;0;0,016;0,005973246;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,002999961;0;0;0,002999961;1,610671;0,8;0;0,05;0,035;0,45;4;20170201T122616;5;03_Sc_CWIP_Passthrough;0,02300566;True;0
65;15,988885;CWIP;Estacionario;0,03132031;0,01842996;0;0;0;0;0;0;0;0;( 0.790f, -0.636f );( 0.873f, 1.461f, -0.677f );0,471;0,451;0,01999998;0;0,01999998;0,007125214;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,002000038;0;0;0,002000038;1,608266;0,8;0;0,05;0,035;0,45;4;20170201T122616;5;03_Sc_CWIP_Passthrough;0,01842996;True;0
66;16,261911;CWIP;Estacionario;0,02606237;0,01495589;0;0;0;0;0;0;0;0;( 0.790f, -0.634f );( 0.862f, 1.465f, -0.673f );0,469;0,452;0,01700002;0;0,01700002;0,007147327;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,003160864;0;0;0,003160864;1,6088;0,8;0;0,05;0,035;0,45;4;20170201T122616;5;03_Sc_CWIP_Passthrough;0,01495589;True;0
67;16,529294;CWIP;Estacionario;0,03402931;0,0146762;0;0;0;0;0;0;0;0;( 0.789f, -0.632f );( 0.856f, 1.463f, -0.675f );0,467;0,45;0,01700002;0;0,01700002;0,007159106;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001999978;0;0;0,001999978;1,61223;0,8;0;0,05;0,035;0,45;4;20170201T122616;5;03_Sc_CWIP_Passthrough;0,0146762;True;0
68;16,723488;CWIP;Estacionario;0,0635943;0,0203566;0;0;0;0;0;0;0;0;( 0.787f, -0.633f );( 0.854f, 1.460f, -0.681f );0,468;0,449;0,01899999;0;0,01899999;0,007559718;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,002237507;0;0;0,002237507;1,60781;0,8;0;0,05;0,035;0,45;4;20170201T122617;5;03_Sc_CWIP_Passthrough;0,0203566;True;0
69;16,94836;CWIP;Estacionario;0,02453369;0,01568075;0;0;0;0;0;0;0;0;( 0.786f, -0.634f );( 0.855f, 1.443f, -0.692f );0,469;0,451;0,01800001;0;0,01800001;0,007575944;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,00223508;0;0;0,00223508;1,592251;0,8;0;0,05;0,035;0,45;4;20170201T122617;5;03_Sc_CWIP_Passthrough;0,01568075;True;0
70;17,156557;CWIP;Estacionario;0,08582042;0,02527406;0;0;0;0;0;0;0;0;( 0.789f, -0.638f );( 0.858f, 1.421f, -0.702f );0,467;0,457;0,01000002;0;0,01000002;0,006007215;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001413816;0;0;0,001413816;1,571881;0,8;0;0,05;0,035;0,45;4;20170201T122617;5;03_Sc_CWIP_Passthrough;0,02527406;True;0
71;17,360691;CWIP;Estacionario;0,05033695;0,02338781;0;0;0;0;0;0;0;0;( 0.791f, -0.640f );( 0.860f, 1.413f, -0.707f );0,466;0,458;0,007999986;0;0,007999986;0,004777247;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,004999018;0;0;0,004999018;1,566298;0,8;0;0,05;0,035;0,45;4;20170201T122617;5;03_Sc_CWIP_Passthrough;0,02338781;True;0
72;17,574691;CWIP;Estacionario;0,05998736;0,02428585;0;0;0;0;0;0;0;0;( 0.794f, -0.641f );( 0.866f, 1.425f, -0.704f );0,465;0,457;0,008000016;0;0,008000016;0,004122084;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,00283033;0;0;0,00283033;1,582983;0,8;0;0,05;0,035;0,45;4;20170201T122617;5;03_Sc_CWIP_Passthrough;0,02428585;True;0
73;17,775128;CWIP;Estacionario;0;0,01293639;0;0;0;0;0;0;0;0;( 0.794f, -0.641f );( 0.870f, 1.437f, -0.700f );0,463;0,456;0,006999999;0;0,006999999;0,003575921;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,00316071;0;0;0,00316071;1,596756;0,8;0;0,05;0,035;0,45;4;20170201T122618;5;03_Sc_CWIP_Passthrough;0,01293639;True;0
74;18,013109;CWIP;Estacionario;0,0175707;0,0103553;0;0;0;0;0;0;0;0;( 0.795f, -0.640f );( 0.874f, 1.454f, -0.696f );0,462;0,451;0,01100001;0;0,01100001;0,004073685;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0;1,615177;0,8;0;0,05;0,035;0,45;4;20170201T122618;5;03_Sc_CWIP_Passthrough;0,0103553;True;0
75;18,247087;CWIP;Estacionario;0,03656913;0,01272638;0;0;0;0;0;0;0;0;( 0.796f, -0.642f );( 0.877f, 1.463f, -0.695f );0,462;0,447;0,01500002;0;0,01500002;0,005127518;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001413816;0;0;0,001413816;1,623598;0,8;0;0,05;0,035;0,45;4;20170201T122618;5;03_Sc_CWIP_Passthrough;0,01272638;True;0
76;18,478849;CWIP;Estacionario;0,1090608;0,02828271;0;0;0;0;0;0;0;0;( 0.796f, -0.648f );( 0.876f, 1.468f, -0.698f );0,463;0,443;0,02000001;0;0,02000001;0,006674724;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,002235853;0;0;0,002235853;1,624715;0,8;0;0,05;0,035;0,45;4;20170201T122618;5;03_Sc_CWIP_Passthrough;0,02828271;True;0
77;18,715469;CWIP;Estacionario;0,05941424;0,02678022;0;0;0;0;0;0;0;0;( 0.797f, -0.652f );( 0.873f, 1.471f, -0.700f );0,463;0,443;0,02000001;0;0,02000001;0,007498877;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,005999982;0;0;0,005999982;1,623;0,8;0;0,05;0,035;0,45;4;20170201T122619;5;03_Sc_CWIP_Passthrough;0,02678022;True;0
78;18,981572;CWIP;Estacionario;0,03305012;0,02078163;0;0;0;0;0;0;0;0;( 0.798f, -0.654f );( 0.870f, 1.472f, -0.701f );0,462;0,446;0,016;0;0,016;0,007149191;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,004123907;0;0;0,004123907;1,623078;0,8;0;0,05;0,035;0,45;4;20170201T122619;5;03_Sc_CWIP_Passthrough;0,02078163;True;0
79;19,261081;CWIP;Estacionario;0,02352981;0,0157092;0;0;0;0;0;0;0;0;( 0.800f, -0.654f );( 0.872f, 1.472f, -0.699f );0,461;0,447;0,014;0;0,014;0,006568579;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,002234097;0;0;0,002234097;1,623529;0,8;0;0,05;0,035;0,45;4;20170201T122619;5;03_Sc_CWIP_Passthrough;0,0157092;True;0
80;19,531801;CWIP;Estacionario;0,04389182;0,01702208;0;0;0;0;0;0;0;0;( 0.804f, -0.653f );( 0.874f, 1.472f, -0.695f );0,457;0,448;0,008999974;0;0,008999974;0,005273439;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,002002716;0;0;0,002002716;1,629115;0,8;0;0,05;0,035;0,45;4;20170201T122619;5;03_Sc_CWIP_Passthrough;0,01702208;True;0
81;19,80357;CWIP;Estacionario;0,04809452;0,01855007;0;0;0;0;0;0;0;0;( 0.806f, -0.651f );( 0.872f, 1.473f, -0.691f );0,456;0,451;0,004999995;0;0,004999995;0,003794871;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,004124672;0;0;0,004124672;1,630314;0,8;0;0,05;0,035;0,45;4;20170201T122620;5;03_Sc_CWIP_Passthrough;0,01855007;True;0
82;20,071147;CWIP;Estacionario;0,01470499;0,01278051;0;0;0;0;0;0;0;0;( 0.807f, -0.650f );( 0.871f, 1.473f, -0.690f );0,457;0,454;0,002999991;0;0,002999991;0,002612935;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,002824937;0;0;0,002824937;1,629452;0,8;0;0,05;0,035;0,45;4;20170201T122620;5;03_Sc_CWIP_Passthrough;0,01278051;True;0
83;20,305607;CWIP;Estacionario;0;0,006807821;0;0;0;0;0;0;0;0;( 0.807f, -0.650f );( 0.871f, 1.473f, -0.691f );0,457;0,454;0,002999991;0;0,002999991;0,001983351;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001416557;0;0;0,001416557;1,629302;0,8;0;0,05;0,035;0,45;4;20170201T122620;5;03_Sc_CWIP_Passthrough;0,006807821;True;0
84;20,548563;CWIP;Estacionario;0,01203469;0,005999237;0;0;0;0;0;0;0;0;( 0.807f, -0.651f );( 0.871f, 1.473f, -0.694f );0,457;0,454;0,002999991;0;0,002999991;0,001647989;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0;1,629239;0,8;0;0,05;0,035;0,45;4;20170201T122620;5;03_Sc_CWIP_Passthrough;0,005999237;True;0
85;20,791556;CWIP;Estacionario;0,02220261;0,007573355;0;0;0;0;0;0;0;0;( 0.806f, -0.652f );( 0.870f, 1.472f, -0.696f );0,456;0,452;0,004000008;0;0,004000008;0,001666527;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001000047;0;0;0,001000047;1,628567;0,8;0;0,05;0,035;0,45;4;20170201T122621;5;03_Sc_CWIP_Passthrough;0,007573355;True;0
86;21,056506;CWIP;Estacionario;0,02575696;0,009112661;0;0;0;0;0;0;0;0;( 0.805f, -0.654f );( 0.866f, 1.473f, -0.698f );0,454;0,451;0,002999991;0;0,002999991;0,001479226;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001413816;0;0;0,001413816;1,631189;0,8;0;0,05;0,035;0,45;4;20170201T122621;5;03_Sc_CWIP_Passthrough;0,009112661;True;0
87;21,306199;CWIP;Estacionario;0,05670185;0,01603407;0;0;0;0;0;0;0;0;( 0.807f, -0.650f );( 0.871f, 1.473f, -0.690f );0,457;0,454;0,002999991;0;0,002999991;0,001379456;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,002237507;0;0;0,002237507;1,629829;0,8;0;0,05;0,035;0,45;4;20170201T122621;5;03_Sc_CWIP_Passthrough;0,01603407;True;0
88;21,561285;CWIP;Estacionario;0,1042527;0,0290966;0;0;0;0;0;0;0;0;( 0.802f, -0.653f );( 0.859f, 1.475f, -0.696f );0,45;0,45;0;0;0;0,0007347974;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,004473358;0;0;0,004473358;1,634263;0,8;0;0,05;0,035;0,45;4;20170201T122621;5;03_Sc_CWIP_Passthrough;0,0290966;True;0
89;21,779502;CWIP;Estacionario;0,01714891;0,01888022;0;0;0;0;0;0;0;0;( 0.802f, -0.652f );( 0.857f, 1.476f, -0.694f );0,451;0,449;0,002000004;0;0,002000004;0,0007857505;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,005831879;0;0;0,005831879;1,63247;0,8;0;0,05;0,035;0,45;4;20170201T122622;5;03_Sc_CWIP_Passthrough;0,01888022;True;0
90;22,043402;CWIP;Estacionario;0,01428971;0,01287449;0;0;0;0;0;0;0;0;( 0.801f, -0.651f );( 0.858f, 1.477f, -0.691f );0,453;0,449;0,004000008;0;0,004000008;0,001207236;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,0009999945;0;0;0,0009999945;1,628763;0,8;0;0,05;0,035;0,45;4;20170201T122622;5;03_Sc_CWIP_Passthrough;0,01287449;True;0
91;22,264785;CWIP;Estacionario;0,01739653;0,01028799;0;0;0;0;0;0;0;0;( 0.801f, -0.652f );( 0.860f, 1.477f, -0.691f );0,45;0,45;0;0;0;0,0006430608;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001416515;0;0;0,001416515;1,635381;0,8;0;0,05;0,035;0,45;4;20170201T122622;5;03_Sc_CWIP_Passthrough;0,01028799;True;0
92;22,529174;CWIP;Estacionario;0,01048139;0,007546756;0;0;0;0;0;0;0;0;( 0.802f, -0.652f );( 0.860f, 1.477f, -0.692f );0,45;0,451;0;0,001000017;0,001000017;0,01424731;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,0009999871;0;0;0,0009999871;1,637546;0,8;0;0,05;0,035;0,45;4;20170201T122622;5;03_Sc_CWIP_Passthrough;0,007546756;True;0
93;22,767796;CWIP;Estacionario;0,03967563;0,01184286;0;0;0;0;0;0;0;0;( 0.801f, -0.654f );( 0.858f, 1.476f, -0.694f );0,45;0,453;0;0,003000021;0,003000021;0,00818066;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,0009994507;0;0;0,0009994507;1,635177;0,8;0;0,05;0,035;0,45;4;20170201T122623;5;03_Sc_CWIP_Passthrough;0,01184286;True;0
94;23,001839;CWIP;Estacionario;0,01689396;0,009639373;0;0;0;0;0;0;0;0;( 0.800f, -0.654f );( 0.856f, 1.475f, -0.694f );0,45;0,453;0;0,003000021;0,003000021;0,004949128;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,002235799;0;0;0,002235799;1,634832;0,8;0;0,05;0,035;0,45;4;20170201T122623;5;03_Sc_CWIP_Passthrough;0,009639373;True;0
95;23,249201;CWIP;Estacionario;0,02809871;0,0106749;0;0;0;0;0;0;0;0;( 0.801f, -0.652f );( 0.859f, 1.477f, -0.691f );0,451;0,45;0,001000017;0;0,001000017;0,01739006;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,0009994507;0;0;0,0009994507;1,634399;0,8;0;0,05;0,035;0,45;4;20170201T122623;5;03_Sc_CWIP_Passthrough;0,0106749;True;0
96;23,504727;CWIP;Estacionario;0,0351511;0,01261703;0;0;0;0;0;0;0;0;( 0.799f, -0.650f );( 0.854f, 1.468f, -0.693f );0,453;0,45;0,003000021;0;0,003000021;0,009854718;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,002235799;0;0;0,002235799;1,623593;0,8;0;0,05;0,035;0,45;4;20170201T122623;5;03_Sc_CWIP_Passthrough;0,01261703;True;0
97;23,731468;CWIP;Estacionario;0,01333014;0,009349064;0;0;0;0;0;0;0;0;( 0.799f, -0.649f );( 0.853f, 1.465f, -0.695f );0,455;0,445;0,01000002;0;0,01000002;0,007221054;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,002830372;0;0;0,002830372;1,615976;0,8;0;0,05;0,035;0,45;4;20170201T122624;5;03_Sc_CWIP_Passthrough;0,009349064;True;0
98;23,975909;CWIP;Estacionario;0,01564656;0,008065045;0;0;0;0;0;0;0;0;( 0.799f, -0.648f );( 0.851f, 1.461f, -0.696f );0,456;0,447;0,009000003;0;0,009000003;0,005621;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,0009999945;0;0;0,0009999945;1,610074;0,8;0;0,05;0,035;0,45;4;20170201T122624;5;03_Sc_CWIP_Passthrough;0,008065045;True;0
99;24,236367;CWIP;Estacionario;0,01298661;0,006856617;0;0;0;0;0;0;0;0;( 0.798f, -0.648f );( 0.847f, 1.457f, -0.699f );0,457;0,448;0,008999974;0;0,008999974;0,004768691;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,0009999871;0;0;0,0009999871;1,606608;0,8;0;0,05;0,035;0,45;4;20170201T122624;5;03_Sc_CWIP_Passthrough;0,006856617;True;0
100;24,459508;CWIP;Estacionario;0,03961588;0,01146346;0;0;0;0;0;0;0;0;( 0.796f, -0.649f );( 0.844f, 1.459f, -0.702f );0,457;0,449;0,007999986;0;0,007999986;0,00411752;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001003265;0;0;0,001003265;1,609364;0,8;0;0,05;0,035;0,45;4;20170201T122624;5;03_Sc_CWIP_Passthrough;0,01146346;True;0
101;24,677653;CWIP;Estacionario;0,07228703;0,02035923;0;0;0;0;0;0;0;0;( 0.793f, -0.652f );( 0.838f, 1.464f, -0.707f );0,455;0,447;0,008000016;0;0,008000016;0,003770665;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,002231669;0;0;0,002231669;1,616584;0,8;0;0,05;0,035;0,45;4;20170201T122625;5;03_Sc_CWIP_Passthrough;0,02035923;True;0
102;24,878362;CWIP;Estacionario;0,08548258;0,02769955;0;0;0;0;0;0;0;0;( 0.790f, -0.655f );( 0.835f, 1.468f, -0.710f );0,454;0,446;0,007999986;0;0,007999986;0,003585899;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,004244188;0;0;0,004244188;1,619986;0,8;0;0,05;0,035;0,45;4;20170201T122625;5;03_Sc_CWIP_Passthrough;0,02769955;True;0
103;25,07875;CWIP;Estacionario;0,02691098;0,02006086;0;0;0;0;0;0;0;0;( 0.789f, -0.656f );( 0.837f, 1.471f, -0.710f );0,457;0,449;0,007999986;0;0,007999986;0,00348748;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,004244146;0;0;0,004244146;1,616937;0,8;0;0,05;0,035;0,45;4;20170201T122625;5;03_Sc_CWIP_Passthrough;0,02006086;True;0
104;25,309111;CWIP;Estacionario;0,01285545;0,01322059;0;0;0;0;0;0;0;0;( 0.789f, -0.657f );( 0.852f, 1.472f, -0.699f );0,461;0,452;0,009000003;0;0,009000003;0,00363223;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001413858;0;0;0,001413858;1,612154;0,8;0;0,05;0,035;0,45;4;20170201T122625;5;03_Sc_CWIP_Passthrough;0,01322059;True;0
105;25,558285;CWIP;Estacionario;0,06580435;0,020017;0;0;0;0;0;0;0;0;( 0.792f, -0.654f );( 0.875f, 1.466f, -0.675f );0,467;0,459;0,008000016;0;0,008000016;0,003512165;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,0009999945;0;0;0,0009999945;1,600245;0,8;0;0,05;0,035;0,45;4;20170201T122625;5;03_Sc_CWIP_Passthrough;0,020017;True;0
106;25,817484;CWIP;Estacionario;0,1225001;0,03481607;0;0;0;0;0;0;0;0;( 0.796f, -0.648f );( 0.886f, 1.461f, -0.657f );0,47;0,456;0,014;0;0,014;0,004631237;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,004238795;0;0;0,004238795;1,594015;0,8;0;0,05;0,035;0,45;4;20170201T122626;5;03_Sc_CWIP_Passthrough;0,03481607;True;0
107;26,034681;CWIP;Estacionario;0,1470522;0,04754009;0;0;0;0;0;0;0;0;( 0.799f, -0.640f );( 0.888f, 1.460f, -0.649f );0,471;0,458;0,01299998;0;0,01299998;0,00503016;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,007214102;0;0;0,007214102;1,589446;0,8;0;0,05;0,035;0,45;4;20170201T122626;5;03_Sc_CWIP_Passthrough;0,04754009;True;0
108;26,263495;CWIP;Estacionario;0,03842902;0,0329004;0;0;0;0;0;0;0;0;( 0.799f, -0.637f );( 0.884f, 1.462f, -0.650f );0,47;0,458;0,01199999;0;0,01199999;0,005045486;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,008542103;0;0;0,008542103;1,591797;0,8;0;0,05;0,035;0,45;4;20170201T122626;5;03_Sc_CWIP_Passthrough;0,0329004;True;0
109;26,515202;CWIP;Estacionario;0,06274258;0,02989619;0;0;0;0;0;0;0;0;( 0.795f, -0.634f );( 0.866f, 1.470f, -0.662f );0,465;0,455;0,00999999;0;0,00999999;0,004659305;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,002999964;0;0;0,002999964;1,604749;0,8;0;0,05;0,035;0,45;4;20170201T122626;5;03_Sc_CWIP_Passthrough;0,02989619;True;0
110;26,788957;CWIP;Estacionario;0,2013248;0,05562044;0;0;0;0;0;0;0;0;( 0.782f, -0.636f );( 0.823f, 1.482f, -0.689f );0,452;0,442;0,00999999;0;0,00999999;0,004453598;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,005001307;0;0;0,005001307;1,639898;0,8;0;0,05;0,035;0,45;4;20170201T122627;5;03_Sc_CWIP_Passthrough;0,05562044;True;0
111;27,049223;CWIP;Estacionario;0,09305868;0,047976;0;0;0;0;0;0;0;0;( 0.789f, -0.634f );( 0.848f, 1.477f, -0.674f );0,459;0,45;0,009000003;0;0,009000003;0,004146854;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,01315343;0;0;0,01315343;1,620119;0,8;0;0,05;0,035;0,45;4;20170201T122627;5;03_Sc_CWIP_Passthrough;0,047976;True;0
112;27,290724;CWIP;Estacionario;0,2830105;0,08135717;0;0;0;0;0;0;0;0;( 0.775f, -0.642f );( 0.794f, 1.479f, -0.701f );0,441;0,443;0;0,001999974;0,001999974;0,01707467;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,007283742;0;0;0,007283742;1,654578;0,8;0;0,05;0,035;0,45;4;20170201T122627;5;03_Sc_CWIP_Passthrough;0,08135717;True;0
113;27,509492;CWIP;Estacionario;0,07763991;0,05864508;0;0;0;0;0;0;0;0;( 0.775f, -0.646f );( 0.785f, 1.472f, -0.708f );0,436;0,443;0;0,006999999;0,006999999;0,0104754;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,01612778;0;0;0,01612778;1,656289;0,8;0;0,05;0,035;0,45;4;20170201T122627;5;03_Sc_CWIP_Passthrough;0,05864508;True;0
114;27,728943;CWIP;Estacionario;0,0384027;0,03881052;0;0;0;0;0;0;0;0;( 0.775f, -0.648f );( 0.781f, 1.466f, -0.714f );0,432;0,444;0;0,01199999;0,01199999;0,007946013;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,004000008;0;0;0,004000008;1,654738;0,8;0;0,05;0,035;0,45;4;20170201T122628;5;03_Sc_CWIP_Passthrough;0,03881052;True;0
