Registo;Tempo Absoluto (Segundos);Metodo de Deslocamento Em Uso;Estado Actual;Vel. Real (Directa, Normal);Vel. Real (Directa, Kalman);Vel. Virtual in Use (WIP);Vel. Virtual (WIP, Normal);Vel. Virtual (WIP, Kalman);Vel. Virtual (WIP, Event, Normal);Vel. Virtual (WIP, Event, Kalman);Vel. Virtual * Aumento (WIP);Vel. Virtual * Aumento (WIP) * Delta;Delta;Joint Vel. Real (Vector 2);Joint Camera (Vector 3);Joelho Direito (y);Joelho Esquerdo (y);Desvio Joelho Direito;Desvio Joelho Esquerdo;Desvio Joelho Geral;Desvio Joelho Kalman;Direito FootStates (WIP);Esquerdo FootStates (WIP);Direito FootTransitionEvents (WIP);Esquerdo FootTransitionEvents (WIP);N. Passos Total (WIP);N. Passos Direito (WIP);N. Passos Esquerdo (WIP);Distancia Direct;Distancia Wip;Distancia Estacionario;Distancia do anterior;Altura;Threshold de Velocidade Directa;Threshold de Velocidade WIP;Threshold Diff Knee;Threshold do Passo (WIP);Velocidade Inicial WIP;Velocidade Maxima WIP;Tempo;Id;Nivel;Vel. Real (Directa, Kalman, Base);Begin Stop Active;Vel. Virtual in Use (Estado, WIP)
58;4,594885;CWIP;Estacionario;0;0,003427439;0;0;3,626643E-07;0;3,423345E-06;0;0;0;( 0.306f, -0.622f );( 0.333f, 1.433f, -0.661f );0,485;0,47;0,01500002;0;0,01500002;0,006158472;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0;1,421394;0,8;0;0,05;0,035;0,45;4;20170201T124832;6;03_Sc_CWIP_Passthrough;0,003427439;False;0
59;4,68115;CWIP;Estacionario;0,05417635;0,01250775;0;0;2,646883E-07;0;2,498507E-06;0;0;0;( 0.306f, -0.621f );( 0.332f, 1.429f, -0.661f );0,484;0,47;0,014;0;0,014;0,006040851;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0;1,419688;0,8;0;0,05;0,035;0,45;4;20170201T124833;6;03_Sc_CWIP_Passthrough;0,01250775;False;0
60;4,711273;CWIP;Estacionario;0,07406214;0,0212655;0;0;1,931811E-07;0;1,82352E-06;0;0;0;( 0.307f, -0.620f );( 0.330f, 1.428f, -0.661f );0,483;0,47;0,01300001;0;0,01300001;0,005781028;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,0009999871;0;0;0,0009999871;1,420782;0,8;0;0,05;0,035;0,45;4;20170201T124833;6;03_Sc_CWIP_Passthrough;0,0212655;False;0
61;4,79606;CWIP;Estacionario;0,1048189;0,03199486;0;0;1,40992E-07;0;1,330885E-06;0;0;0;( 0.307f, -0.617f );( 0.328f, 1.427f, -0.659f );0,482;0,47;0,01199999;0;0,01199999;0,005445452;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001413816;0;0;0,001413816;1,422069;0,8;0;0,05;0,035;0,45;4;20170201T124833;6;03_Sc_CWIP_Passthrough;0,03199486;False;0
62;4,881616;CWIP;Estacionario;0,04220093;0,0253636;0;0;1,029021E-07;0;9,71338E-07;0;0;0;( 0.308f, -0.616f );( 0.326f, 1.428f, -0.658f );0,482;0,469;0,01299998;0;0,01299998;0,00546387;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,003000021;0;0;0,003000021;1,425679;0,8;0;0,05;0,035;0,45;4;20170201T124833;6;03_Sc_CWIP_Passthrough;0,0253636;False;0
63;4,928156;CWIP;Estacionario;0,1331807;0,03976996;0;0;7,510249E-08;0;7,08925E-07;0;0;0;( 0.308f, -0.614f );( 0.324f, 1.429f, -0.657f );0,481;0,469;0,01199999;0;0,01199999;0,005276511;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001413816;0;0;0,001413816;1,427939;0,8;0;0,05;0,035;0,45;4;20170201T124833;6;03_Sc_CWIP_Passthrough;0,03976996;False;0
64;5,046149;CWIP;Estacionario;0,03402677;0,02789346;0;0;5,481309E-08;0;5,174045E-07;0;0;0;( 0.308f, -0.613f );( 0.323f, 1.431f, -0.655f );0,48;0,468;0,01199999;0;0,01199999;0,00517671;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001999974;0;0;0,001999974;1,431137;0,8;0;0,05;0,035;0,45;4;20170201T124833;6;03_Sc_CWIP_Passthrough;0,02789346;False;0
65;5,095552;CWIP;Estacionario;0,06104927;0,02689526;0;0;4,000499E-08;0;3,776245E-07;0;0;0;( 0.308f, -0.612f );( 0.322f, 1.432f, -0.655f );0,48;0,468;0,01199999;0;0,01199999;0,00512355;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001000054;0;0;0,001000054;1,433848;0,8;0;0,05;0,035;0,45;4;20170201T124833;6;03_Sc_CWIP_Passthrough;0,02689526;False;0
66;5,164638;CWIP;Estacionario;0,03421567;0,02107272;0;0;2,919739E-08;0;2,756069E-07;0;0;0;( 0.309f, -0.612f );( 0.322f, 1.434f, -0.654f );0,48;0,468;0,01199999;0;0,01199999;0,005095232;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,0009999945;0;0;0,0009999945;1,435416;0,8;0;0,05;0,035;0,45;4;20170201T124833;6;03_Sc_CWIP_Passthrough;0,02107272;False;0
67;5,249395;CWIP;Estacionario;0;0,01122485;0;0;2,130954E-08;0;2,0115E-07;0;0;0;( 0.309f, -0.612f );( 0.321f, 1.436f, -0.654f );0,48;0,467;0,01299998;0;0,01299998;0,005277317;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,0009994507;0;0;0,0009994507;1,437555;0,8;0;0,05;0,035;0,45;4;20170201T124833;6;03_Sc_CWIP_Passthrough;0,01122485;False;0
68;5,332446;CWIP;Estacionario;0;0,00597916;0;0;1,555263E-08;0;1,46808E-07;0;0;0;( 0.309f, -0.612f );( 0.321f, 1.437f, -0.653f );0,48;0,467;0,01299998;0;0,01299998;0,005374309;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,436924;0,8;0;0,05;0,035;0,45;4;20170201T124833;6;03_Sc_CWIP_Passthrough;0,00597916;False;0
69;5,414102;CWIP;Estacionario;0;0,003184931;0;0;1,135099E-08;0;1,071469E-07;0;0;0;( 0.309f, -0.612f );( 0.322f, 1.438f, -0.653f );0,48;0,467;0,01299998;0;0,01299998;0,005425974;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,437364;0,8;0;0,05;0,035;0,45;4;20170201T124833;6;03_Sc_CWIP_Passthrough;0,003184931;False;0
70;5,46602;CWIP;Estacionario;0,0602003;0,01356633;0;0;8,284451E-09;0;7,820053E-08;0;0;0;( 0.309f, -0.613f );( 0.322f, 1.439f, -0.654f );0,48;0,467;0,01299998;0;0,01299998;0,005453494;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,438888;0,8;0;0,05;0,035;0,45;4;20170201T124833;6;03_Sc_CWIP_Passthrough;0,01356633;False;0
71;5,548126;CWIP;Estacionario;0,05990458;0,0190379;0;0;6,046355E-09;0;5,707417E-08;0;0;0;( 0.308f, -0.613f );( 0.322f, 1.439f, -0.654f );0,48;0,468;0,01199999;0;0,01199999;0,005270984;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,0009999945;0;0;0,0009999945;1,437258;0,8;0;0,05;0,035;0,45;4;20170201T124833;6;03_Sc_CWIP_Passthrough;0,0190379;False;0
72;5,611764;CWIP;Estacionario;0;0,01014095;0;0;4,412895E-09;0;4,165523E-08;0;0;0;( 0.308f, -0.613f );( 0.323f, 1.439f, -0.654f );0,48;0,468;0,01199999;0;0,01199999;0,005173767;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,000995636;0;0;0,000995636;1,437323;0,8;0;0,05;0,035;0,45;4;20170201T124833;6;03_Sc_CWIP_Passthrough;0,01014095;False;0
73;5,666661;CWIP;Estacionario;0,03654874;0,01260818;0;0;3,220724E-09;0;3,040181E-08;0;0;0;( 0.308f, -0.614f );( 0.323f, 1.440f, -0.654f );0,48;0,468;0,01199999;0;0,01199999;0,005121981;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,438734;0,8;0;0,05;0,035;0,45;4;20170201T124834;6;03_Sc_CWIP_Passthrough;0,01260818;False;0
74;5,753777;CWIP;Estacionario;0;0,006716026;0;0;2,350625E-09;0;2,218857E-08;0;0;0;( 0.308f, -0.614f );( 0.323f, 1.439f, -0.654f );0,48;0,468;0,01199999;0;0,01199999;0,005094397;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001000047;0;0;0,001000047;1,436425;0,8;0;0,05;0,035;0,45;4;20170201T124834;6;03_Sc_CWIP_Passthrough;0,006716026;False;0
75;5,800418;CWIP;Estacionario;0;0,003577439;0;0;1,715589E-09;0;1,619419E-08;0;0;0;( 0.308f, -0.614f );( 0.324f, 1.439f, -0.654f );0,48;0,468;0,01199999;0;0,01199999;0,005079703;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0;1,43577;0,8;0;0,05;0,035;0,45;4;20170201T124834;6;03_Sc_CWIP_Passthrough;0,003577439;False;0
76;5,850636;CWIP;Estacionario;0;0,001905601;0;0;1,252112E-09;0;1,181923E-08;0;0;0;( 0.308f, -0.614f );( 0.324f, 1.439f, -0.655f );0,48;0,468;0,01199999;0;0,01199999;0,005071876;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0;1,437229;0,8;0;0,05;0,035;0,45;4;20170201T124834;6;03_Sc_CWIP_Passthrough;0,001905601;False;0
77;5,916436;CWIP;Estacionario;0;0,00101506;0;0;9,138463E-10;0;8,626192E-09;0;0;0;( 0.308f, -0.614f );( 0.324f, 1.439f, -0.655f );0,48;0,468;0,01199999;0;0,01199999;0,005067707;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,437521;0,8;0;0,05;0,035;0,45;4;20170201T124834;6;03_Sc_CWIP_Passthrough;0,00101506;False;0
78;5,968489;CWIP;Estacionario;0;0,0005406942;0;0;6,66965E-10;0;6,295772E-09;0;0;0;( 0.308f, -0.614f );( 0.324f, 1.439f, -0.655f );0,48;0,468;0,01199999;0;0,01199999;0,005065486;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,437129;0,8;0;0,05;0,035;0,45;4;20170201T124834;6;03_Sc_CWIP_Passthrough;0,0005406942;False;0
79;6,030582;CWIP;Estacionario;0,0378697;0,00775485;0;0;4,867803E-10;0;4,594931E-09;0;0;0;( 0.308f, -0.615f );( 0.324f, 1.438f, -0.655f );0,481;0,468;0,01300001;0;0,01300001;0,005261478;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,434967;0,8;0;0,05;0,035;0,45;4;20170201T124834;6;03_Sc_CWIP_Passthrough;0,00775485;False;0
80;6,114689;CWIP;Estacionario;0;0,004130791;0;0;3,552736E-10;0;3,353581E-09;0;0;0;( 0.308f, -0.615f );( 0.324f, 1.438f, -0.655f );0,481;0,468;0,01300001;0;0,01300001;0,005365878;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,0009999945;0;0;0,0009999945;1,434967;0,8;0;0,05;0,035;0,45;4;20170201T124834;6;03_Sc_CWIP_Passthrough;0,004130791;False;0
81;6,198204;CWIP;Estacionario;0;0,002200356;0;0;2,592942E-10;0;2,447591E-09;0;0;0;( 0.308f, -0.615f );( 0.324f, 1.438f, -0.655f );0,481;0,468;0,01300001;0;0,01300001;0,005421489;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0;1,434967;0,8;0;0,05;0,035;0,45;4;20170201T124834;6;03_Sc_CWIP_Passthrough;0,002200356;False;0
82;6,28197;CWIP;Estacionario;0;0,001172068;0;0;1,892443E-10;0;1,786359E-09;0;0;0;( 0.308f, -0.615f );( 0.324f, 1.438f, -0.655f );0,481;0,468;0,01300001;0;0,01300001;0,005451111;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0;1,434967;0,8;0;0,05;0,035;0,45;4;20170201T124834;6;03_Sc_CWIP_Passthrough;0,001172068;False;0
83;6,335689;CWIP;Estacionario;0,03310996;0,00715268;0;0;1,381188E-10;0;1,303763E-09;0;0;0;( 0.308f, -0.614f );( 0.324f, 1.438f, -0.655f );0,481;0,468;0,01300001;0;0,01300001;0,00546689;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,434967;0,8;0;0,05;0,035;0,45;4;20170201T124834;6;03_Sc_CWIP_Passthrough;0,00715268;False;0
84;6,422421;CWIP;Estacionario;0;0,003810032;0;0;1,008051E-10;0;9,515432E-10;0;0;0;( 0.308f, -0.614f );( 0.324f, 1.438f, -0.655f );0,481;0,468;0,01300001;0;0,01300001;0,005475295;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,0009999945;0;0;0,0009999945;1,435392;0,8;0;0,05;0,035;0,45;4;20170201T124834;6;03_Sc_CWIP_Passthrough;0,003810032;False;0
85;6,471135;CWIP;Estacionario;0;0,002029497;0;0;7,357199E-11;0;6,944779E-10;0;0;0;( 0.308f, -0.614f );( 0.324f, 1.438f, -0.655f );0,48;0,468;0,01199999;0;0,01199999;0,005282597;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0;1,435386;0,8;0;0,05;0,035;0,45;4;20170201T124834;6;03_Sc_CWIP_Passthrough;0,002029497;False;0
86;6,553722;CWIP;Estacionario;0;0,001081056;0;0;5,369606E-11;0;5,068604E-10;0;0;0;( 0.308f, -0.614f );( 0.324f, 1.438f, -0.655f );0,48;0,468;0,01199999;0;0,01199999;0,005179952;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0;1,435386;0,8;0;0,05;0,035;0,45;4;20170201T124834;6;03_Sc_CWIP_Passthrough;0,001081056;False;0
87;6,641217;CWIP;Estacionario;0;0,0005758483;0;0;3,918973E-11;0;3,699289E-10;0;0;0;( 0.308f, -0.614f );( 0.324f, 1.438f, -0.655f );0,48;0,468;0,01199999;0;0,01199999;0,005125276;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,435386;0,8;0;0,05;0,035;0,45;4;20170201T124835;6;03_Sc_CWIP_Passthrough;0,0005758483;False;0
88;6,70417;CWIP;Estacionario;0;0,0003067382;0;0;2,860238E-11;0;2,699903E-10;0;0;0;( 0.308f, -0.614f );( 0.324f, 1.438f, -0.655f );0,48;0,468;0,01199999;0;0,01199999;0,005096152;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,435386;0,8;0;0,05;0,035;0,45;4;20170201T124835;6;03_Sc_CWIP_Passthrough;0,0003067382;False;0
89;6,787792;CWIP;Estacionario;0;0,0001633909;0;0;2,087527E-11;0;1,970508E-10;0;0;0;( 0.308f, -0.614f );( 0.324f, 1.438f, -0.655f );0,48;0,468;0,01199999;0;0,01199999;0,005080638;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0;1,435386;0,8;0;0,05;0,035;0,45;4;20170201T124835;6;03_Sc_CWIP_Passthrough;0,0001633909;False;0
90;6,838175;CWIP;Estacionario;0;8,703373E-05;0;0;1,523569E-11;0;1,438163E-10;0;0;0;( 0.308f, -0.614f );( 0.324f, 1.438f, -0.655f );0,48;0,468;0,01199999;0;0,01199999;0,005072374;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,435386;0,8;0;0,05;0,035;0,45;4;20170201T124835;6;03_Sc_CWIP_Passthrough;8,703373E-05;False;0
91;6,901876;CWIP;Estacionario;0;4,636043E-05;0;0;1,111967E-11;0;1,049634E-10;0;0;0;( 0.308f, -0.614f );( 0.324f, 1.438f, -0.655f );0,48;0,468;0,01199999;0;0,01199999;0,005067972;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,435386;0,8;0;0,05;0,035;0,45;4;20170201T124835;6;03_Sc_CWIP_Passthrough;4,636043E-05;False;0
92;6,955427;CWIP;Estacionario;0;2,46949E-05;0;0;8,115624E-12;0;7,660689E-11;0;0;0;( 0.308f, -0.614f );( 0.324f, 1.438f, -0.655f );0,48;0,468;0,01199999;0;0,01199999;0,005065628;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,435386;0,8;0;0,05;0,035;0,45;4;20170201T124835;6;03_Sc_CWIP_Passthrough;2,46949E-05;False;0
93;7,040626;CWIP;Estacionario;0;1,315428E-05;0;0;5,923137E-12;0;5,591106E-11;0;0;0;( 0.308f, -0.614f );( 0.324f, 1.438f, -0.655f );0,48;0,468;0,01199999;0;0,01199999;0,005064379;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,435386;0,8;0;0,05;0,035;0,45;4;20170201T124835;6;03_Sc_CWIP_Passthrough;1,315428E-05;False;0
95;7,236943;CWIP;Estacionario;0;3,732388E-06;0;0;3,155089E-12;0;2,978226E-11;0;0;0;( 0.308f, -0.614f );( 0.324f, 1.438f, -0.655f );0,48;0,468;0,01199999;0;0,01199999;0,005063359;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0;1,435386;0,8;0;0,05;0,035;0,45;4;20170201T124835;6;03_Sc_CWIP_Passthrough;3,732388E-06;False;0
96;7,342451;CWIP;Estacionario;0;1,988138E-06;0;0;2,302722E-12;0;2,17364E-11;0;0;0;( 0.308f, -0.614f );( 0.324f, 1.438f, -0.655f );0,48;0,468;0,01199999;0;0,01199999;0,00506317;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,435386;0,8;0;0,05;0,035;0,45;4;20170201T124835;6;03_Sc_CWIP_Passthrough;1,988138E-06;False;0
97;7,404548;CWIP;Estacionario;0;1,059026E-06;0;0;1,680628E-12;0;1,586417E-11;0;0;0;( 0.308f, -0.614f );( 0.324f, 1.438f, -0.655f );0,48;0,468;0,01199999;0;0,01199999;0,00506307;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,435386;0,8;0;0,05;0,035;0,45;4;20170201T124835;6;03_Sc_CWIP_Passthrough;1,059026E-06;False;0
98;7,458087;CWIP;Estacionario;0;5,641132E-07;0;0;1,226596E-12;0;1,157837E-11;0;0;0;( 0.308f, -0.614f );( 0.324f, 1.438f, -0.655f );0,48;0,468;0,01199999;0;0,01199999;0,005063016;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,435386;0,8;0;0,05;0,035;0,45;4;20170201T124835;6;03_Sc_CWIP_Passthrough;5,641132E-07;False;0
99;7,541779;CWIP;Estacionario;0;3,004873E-07;0;0;8,952231E-13;0;8,4504E-12;0;0;0;( 0.308f, -0.614f );( 0.324f, 1.438f, -0.655f );0,48;0,468;0,01199999;0;0,01199999;0,005062988;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,435386;0,8;0;0,05;0,035;0,45;4;20170201T124835;6;03_Sc_CWIP_Passthrough;3,004873E-07;False;0
100;7,592096;CWIP;Estacionario;0;1,600611E-07;0;0;6,533731E-13;0;6,167472E-12;0;0;0;( 0.308f, -0.614f );( 0.324f, 1.438f, -0.655f );0,48;0,468;0,01199999;0;0,01199999;0,005062973;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0;1,435386;0,8;0;0,05;0,035;0,45;4;20170201T124835;6;03_Sc_CWIP_Passthrough;1,600611E-07;False;0
101;7,676944;CWIP;Estacionario;0;8,526008E-08;0;0;4,768603E-13;0;4,501291E-12;0;0;0;( 0.308f, -0.614f );( 0.324f, 1.438f, -0.655f );0,48;0,468;0,01199999;0;0,01199999;0,005062964;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0;1,435386;0,8;0;0,05;0,035;0,45;4;20170201T124836;6;03_Sc_CWIP_Passthrough;8,526008E-08;False;0
102;7,760371;CWIP;Estacionario;0;4,541566E-08;0;0;3,480335E-13;0;3,285239E-12;0;0;0;( 0.308f, -0.614f );( 0.324f, 1.438f, -0.655f );0,48;0,468;0,01199999;0;0,01199999;0,00506296;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,435386;0,8;0;0,05;0,035;0,45;4;20170201T124836;6;03_Sc_CWIP_Passthrough;4,541566E-08;False;0
103;7,823445;CWIP;Estacionario;0;2,419165E-08;0;0;2,540101E-13;0;2,397712E-12;0;0;0;( 0.308f, -0.614f );( 0.324f, 1.438f, -0.655f );0,48;0,468;0,01199999;0;0,01199999;0,005062958;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,435386;0,8;0;0,05;0,035;0,45;4;20170201T124836;6;03_Sc_CWIP_Passthrough;2,419165E-08;False;0
104;7,927463;CWIP;Estacionario;0;1,288621E-08;0;0;1,853877E-13;0;1,749955E-12;0;0;0;( 0.308f, -0.614f );( 0.324f, 1.438f, -0.655f );0,48;0,468;0,01199999;0;0,01199999;0,005062956;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0;1,435386;0,8;0;0,05;0,035;0,45;4;20170201T124836;6;03_Sc_CWIP_Passthrough;1,288621E-08;False;0
105;7,991149;CWIP;Estacionario;0;6,864123E-09;0;0;1,353041E-13;0;1,277194E-12;0;0;0;( 0.308f, -0.614f );( 0.324f, 1.438f, -0.655f );0,48;0,468;0,01199999;0;0,01199999;0,005062956;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,435386;0,8;0;0,05;0,035;0,45;4;20170201T124836;6;03_Sc_CWIP_Passthrough;6,864123E-09;False;0
106;8,095135;CWIP;Estacionario;0;3,656326E-09;0;0;9,875082E-14;0;9,321519E-13;0;0;0;( 0.308f, -0.614f );( 0.324f, 1.438f, -0.655f );0,48;0,468;0,01199999;0;0,01199999;0,005062955;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,435386;0,8;0;0,05;0,035;0,45;4;20170201T124836;6;03_Sc_CWIP_Passthrough;3,656326E-09;False;0
107;8,158596;CWIP;Estacionario;0;1,947623E-09;0;0;7,207267E-14;0;6,803253E-13;0;0;0;( 0.308f, -0.614f );( 0.324f, 1.438f, -0.655f );0,48;0,468;0,01199999;0;0,01199999;0,005062955;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0;1,435386;0,8;0;0,05;0,035;0,45;4;20170201T124836;6;03_Sc_CWIP_Passthrough;1,947623E-09;False;0
108;8,262616;CWIP;Estacionario;0;1,037444E-09;0;0;5,260179E-14;0;4,965311E-13;0;0;0;( 0.308f, -0.614f );( 0.324f, 1.438f, -0.655f );0,48;0,468;0,01199999;0;0,01199999;0,005062955;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,435386;0,8;0;0,05;0,035;0,45;4;20170201T124836;6;03_Sc_CWIP_Passthrough;1,037444E-09;False;0
109;8,329346;CWIP;Estacionario;0;5,526172E-10;0;0;3,839109E-14;0;3,623902E-13;0;0;0;( 0.308f, -0.614f );( 0.324f, 1.438f, -0.655f );0,48;0,468;0,01199999;0;0,01199999;0,005062955;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,435386;0,8;0;0,05;0,035;0,45;4;20170201T124836;6;03_Sc_CWIP_Passthrough;5,526172E-10;False;0
110;8,413552;CWIP;Estacionario;0;2,943637E-10;0;0;2,80195E-14;0;2,644882E-13;0;0;0;( 0.308f, -0.614f );( 0.324f, 1.438f, -0.655f );0,48;0,468;0,01199999;0;0,01199999;0,005062955;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0;1,435386;0,8;0;0,05;0,035;0,45;4;20170201T124836;6;03_Sc_CWIP_Passthrough;2,943637E-10;False;0
111;8,44344;CWIP;Estacionario;0;1,567993E-10;0;0;2,044986E-14;0;1,930351E-13;0;0;0;( 0.308f, -0.614f );( 0.324f, 1.438f, -0.655f );0,48;0,468;0,01199999;0;0,01199999;0,005062955;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0;1,435386;0,8;0;0,05;0,035;0,45;4;20170201T124836;6;03_Sc_CWIP_Passthrough;1,567993E-10;False;0
112;8,514585;CWIP;Estacionario;0;8,352258E-11;0;0;1,49252E-14;0;1,408855E-13;0;0;0;( 0.308f, -0.614f );( 0.324f, 1.438f, -0.655f );0,48;0,468;0,01199999;0;0,01199999;0,005062955;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,435386;0,8;0;0,05;0,035;0,45;4;20170201T124836;6;03_Sc_CWIP_Passthrough;8,352258E-11;False;0
113;8,564448;CWIP;Estacionario;0;4,449014E-11;0;0;1,089307E-14;0;1,028244E-13;0;0;0;( 0.308f, -0.614f );( 0.324f, 1.438f, -0.655f );0,48;0,468;0,01199999;0;0,01199999;0,005062955;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,435386;0,8;0;0,05;0,035;0,45;4;20170201T124836;6;03_Sc_CWIP_Passthrough;4,449014E-11;False;0
