Registo;Numero Final;Nome Nivel;Real World Assistance;Tempo Absoluto (Segundos);Tempo Entre Logs (Segundos);Tempo;FPS;Delta Body;Estado;Player Position;Previous Player Position;Camera Position;Main Joint Position;Previous Main Joint Position;Objectivo Position;Deslc. Player Total;Deslc. Player Directo;Deslc. Player WIP;Deslc. Player Estacionario;Deslc. Joint Total;Deslc. Joint Directo;Deslc. Joint WIP;Deslc. Joint Estacionario;Dist Objectivo Total;Dist Objectivo Directo;Dist Objectivo WIP;Dist Objectivo Estacionario;Vel. Real (Directa);Vel. Virtual (WIP);Vel. Virtual in Use (WIP);Threshold de Velocidade Directa;Is Force To Stop;Count Times Force To Stop ;Left Hand State ;Right Hand State ;Num Colicoes (Objectos do Mundo Virtual);Num Embates (Indicadores de Obstaculos);Raio Embate;Raio Perigo;Raio Aviso;Raio Pre-Aviso;Indicator (Indicator Limit 0) Distance;Indicator (Indicator Limit 0) State;Indicator (Indicator Limit 0) Count Embate;Indicator (Indicator Limit 1) Distance;Indicator (Indicator Limit 1) State;Indicator (Indicator Limit 1) Count Embate;Indicator (Indicator Limit 2) Distance;Indicator (Indicator Limit 2) State;Indicator (Indicator Limit 2) Count Embate;Indicator (Indicator Limit 3) Distance;Indicator (Indicator Limit 3) State;Indicator (Indicator Limit 3) Count Embate;Indicator (Indicator Obstacle 4) Distance;Indicator (Indicator Obstacle 4) State;Indicator (Indicator Obstacle 4) Count Embate;Indicator (Indicator Obstacle 5) Distance;Indicator (Indicator Obstacle 5) State;Indicator (Indicator Obstacle 5) Count Embate;Total Embate (via dist indicadores);Id;Iniciado;Extra (*)
261;2;01_Sc_CWIP_AVR_Inicio;AVR;23,060575;0,029611;20170324T132955;60,00002;0;Estacionario;(-0.054,1.650,-0.033);(-0.052,1.650,-0.032);(-0.064,1.068,-0.018);(1.990,0.715,-0.757);(1.985,0.730,-0.764);(20.266,0.500,-20.000);0,002238492;0;0;0,002238492;0,008602298;0;0;0,008602298;28,4883;0;0;28,4883;0,09233639;0,7088762;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4849999;Warning;0;3,485;Normal;0;2,313;Normal;0;0,687;Warning;0;2,855234;Normal;0;2,386311;Normal;0;0;1;False;NULL
262;2;01_Sc_CWIP_AVR_Inicio;AVR;23,127171;0,066596;20170324T132955;60,00002;0;Estacionario;(-0.049,1.650,-0.026);(-0.054,1.650,-0.033);(-0.065,1.048,-0.018);(1.990,0.715,-0.757);(1.990,0.715,-0.757);(20.266,0.500,-20.000);0,008602921;0;0;0,008602921;0;0;0;0;28,48965;0;0;28,48965;0,04918501;0,7088762;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4879999;Warning;0;3,488;Normal;0;2,307;Normal;0;0,693;Warning;0;2,854757;Normal;0;2,389497;Normal;0;0;1;False;NULL
263;2;01_Sc_CWIP_AVR_Inicio;AVR;23,227525;0,100354;20170324T132955;60,00002;0;Estacionario;(-0.049,1.650,-0.026);(-0.049,1.650,-0.026);(-0.065,1.048,-0.018);(1.997,0.694,-0.753);(1.990,0.715,-0.757);(20.266,0.500,-20.000);0;0;0;0;0,008062235;0;0;0,008062235;28,48965;0;0;28,48965;0,08554783;0,3183033;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4879999;Warning;0;3,488;Normal;0;2,307;Normal;0;0,693;Warning;0;2,854757;Normal;0;2,389497;Normal;0;0;1;False;NULL
264;2;01_Sc_CWIP_AVR_Inicio;AVR;23,328166;0,100641;20170324T132955;60,00002;0;Estacionario;(-0.042,1.650,-0.022);(-0.049,1.650,-0.026);(-0.053,1.027,-0.012);(1.996,0.697,-0.754);(1.997,0.694,-0.753);(20.266,0.500,-20.000);0,008062235;0;0;0,008062235;0,001414153;0;0;0,001414153;28,48746;0;0;28,48746;0,05474101;0,3720962;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4949999;Warning;0;3,495;Normal;0;2,303;Normal;0;0,697;Warning;0;2,858755;Normal;0;2,396624;Normal;0;0;1;False;NULL
265;2;01_Sc_CWIP_AVR_Inicio;AVR;23,412189;0,084023;20170324T132955;60,00002;0;Estacionario;(-0.043,1.650,-0.023);(-0.042,1.650,-0.022);(-0.057,1.030,-0.012);(1.993,0.703,-0.756);(1.996,0.697,-0.754);(20.266,0.500,-20.000);0,001413816;0;0;0,001413816;0,003605554;0;0;0,003605554;28,48747;0;0;28,48747;0,07431071;0,3720962;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,494;Warning;0;3,494;Normal;0;2,304;Normal;0;0,696;Warning;0;2,8584;Normal;0;2,395592;Normal;0;0;1;False;NULL
266;2;01_Sc_CWIP_AVR_Inicio;AVR;23,444828;0,032639;20170324T132955;60,00002;0;Estacionario;(-0.046,1.650,-0.025);(-0.043,1.650,-0.023);(-0.065,1.034,-0.012);(1.991,0.709,-0.758);(1.993,0.703,-0.756);(20.266,0.500,-20.000);0,00360734;0;0;0,00360734;0,002828433;0;0;0,002828433;28,48821;0;0;28,48821;0,06167248;0,3720962;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,494;Warning;0;3,494;Normal;0;2,304;Normal;0;0,696;Warning;0;2,8584;Normal;0;2,395592;Normal;0;0;1;False;NULL
267;2;01_Sc_CWIP_AVR_Inicio;AVR;23,545348;0,10052;20170324T132955;60,00002;0;Estacionario;(-0.048,1.650,-0.027);(-0.046,1.650,-0.025);(-0.065,1.041,-0.011);(2.005,0.671,-0.750);(1.991,0.709,-0.758);(20.266,0.500,-20.000);0,002824979;0;0;0,002824979;0,01612457;0;0;0,01612457;28,48823;0;0;28,48823;0,1442419;0,3720962;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,489;Warning;0;3,489;Normal;0;2,308;Normal;0;0,692;Warning;0;2,856126;Normal;0;2,390465;Normal;0;0;1;False;NULL
268;2;01_Sc_CWIP_AVR_Inicio;AVR;23,646074;0,100726;20170324T132955;60,00002;0;Estacionario;(-0.034,1.650,-0.019);(-0.048,1.650,-0.027);(-0.044,1.001,-0.005);(2.005,0.671,-0.750);(2.005,0.671,-0.750);(20.266,0.500,-20.000);0,01612116;0;0;0,01612116;0;0;0;0;28,48386;0;0;28,48386;0,07683359;0,3720962;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,503;Warning;0;3,503;Normal;0;2,3;Normal;0;0,7;Warning;0;2,864136;Normal;0;2,404722;Normal;0;0;1;False;NULL
269;2;01_Sc_CWIP_AVR_Inicio;AVR;23,746666;0,100592;20170324T132955;60,00002;0;Estacionario;(-0.034,1.650,-0.019);(-0.034,1.650,-0.019);(-0.044,1.001,-0.005);(2.015,0.649,-0.745);(2.005,0.671,-0.750);(20.266,0.500,-20.000);0;0;0;0;0,01118033;0;0;0,01118033;28,48386;0;0;28,48386;0,1142132;0,3720962;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,503;Warning;0;3,503;Normal;0;2,3;Normal;0;0,7;Warning;0;2,864136;Normal;0;2,404722;Normal;0;0;1;False;NULL
270;2;01_Sc_CWIP_AVR_Inicio;AVR;23,780793;0,034127;20170324T132955;60,00002;0;Estacionario;(-0.024,1.650,-0.014);(-0.034,1.650,-0.019);(-0.034,0.976,-0.003);(2.009,0.664,-0.749);(2.015,0.649,-0.745);(20.266,0.500,-20.000);0,01118225;0;0;0,01118225;0,007211142;0;0;0,007211142;28,48024;0;0;28,48024;0,1087517;0,3720962;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,503;Warning;0;3,503;Normal;0;2,3;Normal;0;0,7;Warning;0;2,864136;Normal;0;2,404722;Normal;0;0;1;False;NULL
271;2;01_Sc_CWIP_AVR_Inicio;AVR;23,847288;0,066495;20170324T132955;60,00002;0;Estacionario;(-0.030,1.650,-0.018);(-0.024,1.650,-0.014);(-0.035,0.992,-0.009);(2.005,0.674,-0.752);(2.009,0.664,-0.749);(20.266,0.500,-20.000);0,007214713;0;0;0,007214713;0,004999936;0;0;0,004999936;28,48171;0;0;28,48171;0,08967007;0,2731954;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,507;Warning;0;3,507;Normal;0;2,299;Normal;0;0,701;Warning;0;2,867083;Normal;0;2,408754;Normal;0;0;1;False;NULL
272;2;01_Sc_CWIP_AVR_Inicio;AVR;23,947577;0,100289;20170324T132955;60,00002;0;Estacionario;(-0.034,1.650,-0.021);(-0.030,1.650,-0.018);(-0.037,1.003,-0.010);(1.993,0.704,-0.762);(2.005,0.674,-0.752);(20.266,0.500,-20.000);0,004995169;0;0;0,004995169;0,0156206;0;0;0,0156206;28,48246;0;0;28,48246;0,1522794;0,2731954;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,503;Warning;0;3,503;Normal;0;2,302;Normal;0;0,698;Warning;0;2,865147;Normal;0;2,404654;Normal;0;0;1;False;NULL
273;2;01_Sc_CWIP_AVR_Inicio;AVR;24,048967;0,10139;20170324T132956;60,00002;0;Estacionario;(-0.046,1.650,-0.031);(-0.034,1.650,-0.021);(-0.047,1.021,0.009);(1.993,0.704,-0.762);(1.993,0.704,-0.762);(20.266,0.500,-20.000);0,01562133;0;0;0,01562133;0;0;0;0;28,484;0;0;28,484;0,08111495;0,2747986;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4909999;Warning;0;3,491;Normal;0;2,312;Normal;0;0,688;Warning;0;2,859885;Normal;0;2,392339;Normal;0;0;1;False;NULL
274;2;01_Sc_CWIP_AVR_Inicio;AVR;24,149657;0,10069;20170324T132956;60,00002;0;Estacionario;(-0.046,1.650,-0.031);(-0.046,1.650,-0.031);(-0.047,1.021,0.009);(1.985,0.725,-0.766);(1.993,0.704,-0.762);(20.266,0.500,-20.000);0;0;0;0;0,008944264;0;0;0,008944264;28,484;0;0;28,484;0,09979903;0,2747986;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4909999;Warning;0;3,491;Normal;0;2,312;Normal;0;0,688;Warning;0;2,859885;Normal;0;2,392339;Normal;0;0;1;False;NULL
275;2;01_Sc_CWIP_AVR_Inicio;AVR;24,182309;0,032652;20170324T132956;60,00002;0;Estacionario;(-0.054,1.650,-0.035);(-0.046,1.650,-0.031);(-0.054,1.041,0.006);(1.982,0.733,-0.767);(1.985,0.725,-0.766);(20.266,0.500,-20.000);0,008947142;0;0;0,008947142;0,003162312;0;0;0,003162312;28,4869;0;0;28,4869;0,07561877;0,2747986;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4909999;Warning;0;3,491;Normal;0;2,312;Normal;0;0,688;Warning;0;2,859885;Normal;0;2,392339;Normal;0;0;1;False;NULL
278;2;01_Sc_CWIP_AVR_Inicio;AVR;24,450876;0,100445;20170324T132956;60,00002;0;Estacionario;(-0.061,1.650,-0.042);(-0.058,1.650,-0.037);(-0.049,1.043,0.039);(1.978,0.744,-0.773);(1.978,0.744,-0.773);(20.266,0.500,-20.000);0,005832063;0;0;0,005832063;0;0;0;0;28,48699;0;0;28,48699;0,03850272;0,2747986;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,476;Warning;0;3,476;Normal;0;2,323;Normal;0;0,677;Warning;0;2,852627;Normal;0;2,377031;Normal;0;0;1;False;NULL
279;2;01_Sc_CWIP_AVR_Inicio;AVR;24,483583;0,032707;20170324T132956;60,00002;0;Estacionario;(-0.061,1.650,-0.042);(-0.061,1.650,-0.042);(-0.049,1.043,0.039);(1.978,0.743,-0.783);(1.978,0.744,-0.773);(20.266,0.500,-20.000);0;0;0;0;0,00999999;0;0;0,00999999;28,48699;0;0;28,48699;0,08986758;0,2747986;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,476;Warning;0;3,476;Normal;0;2,323;Normal;0;0,677;Warning;0;2,852627;Normal;0;2,377031;Normal;0;0;1;False;NULL
280;2;01_Sc_CWIP_AVR_Inicio;AVR;24,550453;0,06687;20170324T132956;60,00002;0;Estacionario;(-0.061,1.650,-0.052);(-0.061,1.650,-0.042);(-0.041,1.020,0.059);(1.987,0.720,-0.777);(1.978,0.743,-0.783);(20.266,0.500,-20.000);0,00999999;0;0;0,00999999;0,0108166;0;0;0,0108166;28,47999;0;0;28,47999;0,119414;0,2747986;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,476;Warning;0;3,476;Normal;0;2,333;Normal;0;0,667;Warning;0;2,857777;Normal;0;2,37678;Normal;0;0;1;False;NULL
281;2;01_Sc_CWIP_AVR_Inicio;AVR;24,651257;0,100804;20170324T132956;60,00002;0;Estacionario;(-0.052,1.650,-0.046);(-0.061,1.650,-0.052);(-0.035,1.000,0.055);(2.003,0.677,-0.764);(1.987,0.720,-0.777);(20.266,0.500,-20.000);0,0108157;0;0;0,0108157;0,02061556;0;0;0,02061556;28,47777;0;0;28,47777;0,196715;0,2747986;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4849999;Warning;0;3,485;Normal;0;2,327;Normal;0;0,673;Warning;0;2,862403;Normal;0;2,385923;Normal;0;0;1;False;NULL
282;2;01_Sc_CWIP_AVR_Inicio;AVR;24,684711;0,033454;20170324T132956;60,00002;0;Estacionario;(-0.036,1.650,-0.033);(-0.052,1.650,-0.046);(-0.023,0.967,0.046);(2.001,0.681,-0.763);(2.003,0.677,-0.764);(20.266,0.500,-20.000);0,0206176;0;0;0,0206176;0,002236146;0;0;0,002236146;28,47547;0;0;28,47547;0,1198991;0,2747986;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4849999;Warning;0;3,485;Normal;0;2,327;Normal;0;0,673;Warning;0;2,862403;Normal;0;2,385923;Normal;0;0;1;False;NULL
283;2;01_Sc_CWIP_AVR_Inicio;AVR;24,78536;0,100649;20170324T132956;60,00002;0;Estacionario;(-0.038,1.650,-0.032);(-0.036,1.650,-0.033);(-0.029,0.986,0.027);(1.999,0.684,-0.763);(2.001,0.681,-0.763);(20.266,0.500,-20.000);0,00223508;0;0;0,00223508;0,001999974;0;0;0,001999974;28,47759;0;0;28,47759;0,07659528;0,2747986;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4989998;Warning;0;3,499;Normal;0;2,313;Normal;0;0,687;Warning;0;2,867279;Normal;0;2,400305;Normal;0;0;1;False;NULL
284;2;01_Sc_CWIP_AVR_Inicio;AVR;24,852279;0,066919;20170324T132956;60,00002;0;Estacionario;(-0.040,1.650,-0.032);(-0.038,1.650,-0.032);(-0.034,0.997,0.017);(1.997,0.691,-0.762);(1.999,0.684,-0.763);(20.266,0.500,-20.000);0,002002716;0;0;0,002002716;0,002236039;0;0;0,002236039;28,47902;0;0;28,47902;0,05542997;0,2747986;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4969999;Warning;0;3,497;Normal;0;2,313;Normal;0;0,687;Warning;0;2,865557;Normal;0;2,398306;Normal;0;0;1;False;NULL
285;2;01_Sc_CWIP_AVR_Inicio;AVR;24,885729;0,03345;20170324T132956;60,00002;0;Estacionario;(-0.042,1.650,-0.031);(-0.040,1.650,-0.032);(-0.041,1.014,0.005);(1.994,0.698,-0.763);(1.997,0.691,-0.762);(20.266,0.500,-20.000);0,00223508;0;0;0,00223508;0,003162293;0;0;0,003162293;28,48115;0;0;28,48115;0,05103615;0,21342;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4969999;Warning;0;3,497;Normal;0;2,313;Normal;0;0,687;Warning;0;2,865557;Normal;0;2,398306;Normal;0;0;1;False;NULL
286;2;01_Sc_CWIP_AVR_Inicio;AVR;24,986519;0,10079;20170324T132957;60,00002;0;Estacionario;(-0.045,1.650,-0.032);(-0.042,1.650,-0.031);(-0.048,1.028,-0.003);(1.992,0.703,-0.764);(1.994,0.698,-0.763);(20.266,0.500,-20.000);0,00316071;0;0;0,00316071;0,002236039;0;0;0,002236039;28,48259;0;0;28,48259;0,04153909;0,1660399;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4919999;Warning;0;3,492;Normal;0;2,313;Normal;0;0,687;Warning;0;2,861254;Normal;0;2,393308;Normal;0;0;1;False;NULL
287;2;01_Sc_CWIP_AVR_Inicio;AVR;25,086573;0,100054;20170324T132957;60,00002;0;Estacionario;(-0.047,1.650,-0.033);(-0.045,1.650,-0.032);(-0.054,1.035,-0.006);(1.987,0.715,-0.765);(1.992,0.703,-0.764);(20.266,0.500,-20.000);0,002238492;0;0;0,002238492;0,005099013;0;0;0,005099013;28,48331;0;0;28,48331;0,05664269;0,1660399;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4899999;Warning;0;3,49;Normal;0;2,314;Normal;0;0,686;Warning;0;2,860044;Normal;0;2,391279;Normal;0;0;1;False;NULL
288;2;01_Sc_CWIP_AVR_Inicio;AVR;25,187383;0,10081;20170324T132957;60,00002;0;Estacionario;(-0.052,1.650,-0.034);(-0.047,1.650,-0.033);(-0.071,1.050,-0.011);(1.983,0.726,-0.766);(1.987,0.715,-0.765);(20.266,0.500,-20.000);0,005096324;0;0;0,005096324;0,004123053;0;0;0,004123053;28,48618;0;0;28,48618;0,05792244;0,1660399;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4849999;Warning;0;3,485;Normal;0;2,315;Normal;0;0,685;Warning;0;2,856255;Normal;0;2,386252;Normal;0;0;1;False;NULL
289;2;01_Sc_CWIP_AVR_Inicio;AVR;25,288464;0,101081;20170324T132957;60,00002;0;Estacionario;(-0.056,1.650,-0.035);(-0.052,1.650,-0.034);(-0.079,1.064,-0.019);(1.983,0.726,-0.766);(1.983,0.726,-0.766);(20.266,0.500,-20.000);0,004128373;0;0;0,004128373;0;0;0;0;28,48833;0;0;28,48833;0,03085366;0,1660399;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4809999;Warning;0;3,481;Normal;0;2,316;Normal;0;0,684;Warning;0;2,853329;Normal;0;2,382224;Normal;0;0;1;False;NULL
290;2;01_Sc_CWIP_AVR_Inicio;AVR;25,389255;0,100791;20170324T132957;60,00002;0;Estacionario;(-0.056,1.650,-0.035);(-0.056,1.650,-0.035);(-0.079,1.064,-0.019);(1.981,0.734,-0.770);(1.983,0.726,-0.766);(20.266,0.500,-20.000);3,814697E-06;0;0;3,814697E-06;0,004472185;0;0;0,004472185;28,48833;0;0;28,48833;0,04558975;0,1660399;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4809999;Warning;0;3,481;Normal;0;2,316;Normal;0;0,684;Warning;0;2,853329;Normal;0;2,382224;Normal;0;0;1;False;NULL
291;2;01_Sc_CWIP_AVR_Inicio;AVR;25,489368;0,100113;20170324T132957;60,00002;0;Estacionario;(-0.058,1.650,-0.039);(-0.056,1.650,-0.035);(-0.069,1.067,-0.014);(1.982,0.736,-0.770);(1.981,0.734,-0.770);(20.266,0.500,-20.000);0,004473358;0;0;0,004473358;0,001000047;0;0;0,001000047;28,48696;0;0;28,48696;0,03173445;0,1660399;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4789999;Warning;0;3,479;Normal;0;2,32;Normal;0;0,68;Warning;0;2,853661;Normal;0;2,380111;Normal;0;0;1;False;NULL
292;2;01_Sc_CWIP_AVR_Inicio;AVR;25,589781;0,100413;20170324T132957;60,00002;0;Estacionario;(-0.057,1.650,-0.039);(-0.058,1.650,-0.039);(-0.070,1.064,-0.012);(1.982,0.736,-0.770);(1.982,0.736,-0.770);(20.266,0.500,-20.000);0,001003265;0;0;0,001003265;0;0;0;0;28,48624;0;0;28,48624;0,01690405;0,1660399;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4799999;Warning;0;3,48;Normal;0;2,32;Normal;0;0,68;Warning;0;2,854519;Normal;0;2,38111;Normal;0;0;1;False;NULL
293;2;01_Sc_CWIP_AVR_Inicio;AVR;25,690503;0,100722;20170324T132957;60,00002;0;Estacionario;(-0.057,1.650,-0.039);(-0.057,1.650,-0.039);(-0.070,1.064,-0.012);(1.983,0.734,-0.770);(1.982,0.736,-0.770);(20.266,0.500,-20.000);0;0;0;0;0,001000047;0;0;0,001000047;28,48624;0;0;28,48624;0,01673448;0,1660399;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4799999;Warning;0;3,48;Normal;0;2,32;Normal;0;0,68;Warning;0;2,854519;Normal;0;2,38111;Normal;0;0;1;False;NULL
294;2;01_Sc_CWIP_AVR_Inicio;AVR;25,890085;0,199582;20170324T132957;60,00002;0;Estacionario;(-0.056,1.650,-0.039);(-0.057,1.650,-0.039);(-0.070,1.059,-0.012);(1.993,0.711,-0.762);(1.983,0.734,-0.770);(20.266,0.500,-20.000);0,000995636;0;0;0,000995636;0,01280621;0;0;0,01280621;28,48553;0;0;28,48553;0,09739027;0,1660399;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4809999;Warning;0;3,481;Normal;0;2,32;Normal;0;0,68;Warning;0;2,855378;Normal;0;2,38211;Normal;0;0;1;False;NULL
295;2;01_Sc_CWIP_AVR_Inicio;AVR;26,008584;0,118499;20170324T132958;60,00002;0;Estacionario;(-0.046,1.650,-0.031);(-0.056,1.650,-0.039);(-0.062,1.036,-0.013);(1.993,0.711,-0.762);(1.993,0.711,-0.762);(20.266,0.500,-20.000);0,01280789;0;0;0,01280789;0;0;0;0;28,484;0;0;28,484;0,05187706;0;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4909999;Warning;0;3,491;Normal;0;2,312;Normal;0;0,688;Warning;0;2,859885;Normal;0;2,392339;Normal;0;0;1;False;NULL
296;2;01_Sc_CWIP_AVR_Inicio;AVR;26,108583;0,099999;20170324T132958;60,00002;0;Estacionario;(-0.046,1.650,-0.031);(-0.046,1.650,-0.031);(-0.062,1.036,-0.013);(2.017,0.649,-0.745);(1.993,0.711,-0.762);(20.266,0.500,-20.000);0;0;0;0;0,02941084;0;0;0,02941084;28,484;0;0;28,484;0,2189308;0;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4909999;Warning;0;3,491;Normal;0;2,312;Normal;0;0,688;Warning;0;2,859885;Normal;0;2,392339;Normal;0;0;1;False;NULL
297;2;01_Sc_CWIP_AVR_Inicio;AVR;26,209676;0,101093;20170324T132958;60,00002;0;Estacionario;(-0.022,1.650,-0.014);(-0.046,1.650,-0.031);(-0.026,0.977,-0.004);(2.017,0.649,-0.745);(2.017,0.649,-0.745);(20.266,0.500,-20.000);0,02941259;0;0;0,02941259;0;0;0;0;28,47882;0;0;28,47882;0,1166183;0;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5149999;Warning;0;3,515;Normal;0;2,295;Normal;0;0,705;Warning;0;2,87198;Normal;0;2,41689;Normal;0;0;1;False;NULL
298;2;01_Sc_CWIP_AVR_Inicio;AVR;26,310193;0,100517;20170324T132958;60,00002;0;Estacionario;(-0.022,1.650,-0.014);(-0.022,1.650,-0.014);(-0.026,0.977,-0.004);(2.035,0.601,-0.732);(2.017,0.649,-0.745);(20.266,0.500,-20.000);3,814697E-06;0;0;3,814697E-06;0,02220371;0;0;0,02220371;28,47882;0;0;28,47882;0,2075032;0,25;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5149999;Warning;0;3,515;Normal;0;2,295;Normal;0;0,705;Warning;0;2,87198;Normal;0;2,41689;Normal;0;0;1;False;NULL
299;2;01_Sc_CWIP_AVR_Inicio;AVR;26,410323;0,10013;20170324T132958;60,00002;0;Estacionario;(-0.004,1.650,-0.001);(-0.022,1.650,-0.014);(-0.004,0.928,0.004);(2.039,0.589,-0.729);(2.035,0.601,-0.732);(20.266,0.500,-20.000);0,02220796;0;0;0,02220796;0,004999971;0;0;0,004999971;28,47513;0;0;28,47513;0,1436346;0,25;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,533;Warning;0;3,533;Normal;0;2,282;Normal;0;0,718;Warning;0;2,881067;Normal;0;2,435373;Normal;0;0;1;False;NULL
300;2;01_Sc_CWIP_AVR_Inicio;AVR;26,510314;0,099991;20170324T132958;60,00002;0;Estacionario;(0.000,1.650,0.002);(-0.004,1.650,-0.001);(0.002,0.916,0.009);(2.039,0.589,-0.729);(2.039,0.589,-0.729);(20.266,0.500,-20.000);0,004998255;0;0;0,004998255;0;0;0;0;28,47439;0;0;28,47439;0,07651012;0,1875;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5369999;Warning;0;3,537;Normal;0;2,279;Normal;0;0,721;Warning;0;2,883047;Normal;0;2,439491;Normal;0;0;1;False;NULL
301;2;01_Sc_CWIP_AVR_Inicio;AVR;26,576942;0,066628;20170324T132958;60,00002;0;Estacionario;(0.000,1.650,0.002);(0.000,1.650,0.002);(0.002,0.916,0.009);(2.022,0.635,-0.740);(2.039,0.589,-0.729);(20.266,0.500,-20.000);0;0;0;0;0,02024844;0;0;0,02024844;28,47439;0;0;28,47439;0,3044029;0,1875;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5369999;Warning;0;3,537;Normal;0;2,279;Normal;0;0,721;Warning;0;2,883047;Normal;0;2,439491;Normal;0;0;1;False;NULL
302;2;01_Sc_CWIP_AVR_Inicio;AVR;26,61067;0,033728;20170324T132958;60,00002;0;Estacionario;(-0.017,1.650,-0.009);(0.000,1.650,0.002);(-0.020,0.965,0.004);(2.010,0.666,-0.746);(2.022,0.635,-0.740);(20.266,0.500,-20.000);0,02025024;0;0;0,02025024;0,01341648;0;0;0,01341648;28,47877;0;0;28,47877;0,2487548;0,1875;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5369999;Warning;0;3,537;Normal;0;2,279;Normal;0;0,721;Warning;0;2,883047;Normal;0;2,439491;Normal;0;0;1;False;NULL
303;2;01_Sc_CWIP_AVR_Inicio;AVR;26,695159;0,084489;20170324T132958;60,00002;0;Estacionario;(-0.029,1.650,-0.015);(-0.017,1.650,-0.009);(-0.038,0.996,-0.003);(2.003,0.685,-0.750);(2.010,0.666,-0.746);(20.266,0.500,-20.000);0,01341733;0;0;0,01341733;0,008062235;0;0;0,008062235;28,48311;0;0;28,48311;0,2352879;0,4343907;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5079999;Warning;0;3,508;Normal;0;2,296;Normal;0;0,704;Warning;0;2,866434;Normal;0;2,409859;Normal;0;0;1;False;NULL
304;2;01_Sc_CWIP_AVR_Inicio;AVR;26,82944;0,134281;20170324T132958;60,00002;0;Estacionario;(-0.036,1.650,-0.019);(-0.029,1.650,-0.015);(-0.047,1.016,-0.007);(1.986,0.730,-0.756);(2.003,0.685,-0.750);(20.266,0.500,-20.000);0,008058923;0;0;0,008058923;0,01802783;0;0;0,01802783;28,48529;0;0;28,48529;0,2470176;0,2271975;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5009999;Warning;0;3,501;Normal;0;2,3;Normal;0;0,7;Warning;0;2,86241;Normal;0;2,402723;Normal;0;0;1;False;NULL
